fecha,producto,region,canal,unidades_vendidas,precio_unitario,ingreso
2025-02-13,Mouse,Este,Online,4.0,24.67,98.68
2024-08-10,Mouse,,Tienda,2.0,25.39,50.78
2025-09-05,Auriculares,Centro,Distribuidor,1.0,73.58,73.58
2024-11-28,Monitor,Norte,Online,1.0,230.91,230.91
2024-03-12,Teclado,Sur,Online,5.0,46.52,232.6
2024-12-05,Teclado,Este,Online,5.0,46.31,231.55
2025-12-07,Teclado,Centro,Tienda,2.0,45.26,90.52
2024-05-13,Teclado,Norte,Tienda,5.0,45.25,226.25
2025-08-18,Teclado,Norte,Distribuidor,4.0,37.79,151.16
2025-11-27,Auriculares,Este,Online,3.0,90.89,272.67
2024-12-30,Auriculares,Sur,Online,5.0,88.71,443.55
2025-08-23,Teclado,Este,Distribuidor,1.0,38.21,38.21
2025-11-06,Webcam,Sur,Online,4.0,64.27,257.08
2024-12-01,Auriculares,Sur,Tienda,4.0,85.74,342.96
2025-03-02,Monitor,Norte,Online,5.0,214.66,1073.3
2025-10-08,Webcam,Este,Online,3.0,62.81,188.43
2024-01-31,Teclado,Este,Tienda,5.0,43.62,218.1
2024-04-22,Teclado,Oeste,Tienda,1.0,47.9,47.9
2025-11-26,Auriculares,Sur,Online,2.0,88.93,177.86
2025-12-28,Monitor,Centro,Distribuidor,1.0,181.12,181.12
2025-11-07,Teclado,Norte,Tienda,2.0,47.14,94.28
2024-08-20,Mouse,Centro,Online,2.0,24.98,49.96
2024-07-02,Mouse,Norte,Tienda,5.0,24.66,123.3
2024-04-06,Auriculares,Centro,Distribuidor,2.0,72.77,145.54
2024-01-09,Auriculares,Oeste,Tienda,2.0,95.12,190.24
2024-11-28,Auriculares,Sur,Tienda,3.0,89.06,267.18
2025-10-15,Teclado,Sur,Tienda,4.0,44.66,178.64
2025-10-13,Monitor,Oeste,Online,4.0,221.83,887.32
2024-04-01,Mouse,Este,Tienda,3.0,25.32,634.62
2024-01-01,Monitor,Norte,Online,3.0,228.07,684.21
2025-12-05,Auriculares,Norte,Online,4.0,92.62,370.48
2024-12-25,Mouse,Centro,Online,1.0,26.11,26.11
2024-11-22,Auriculares,Este,Distribuidor,3.0,72.3,216.9
2024-04-17,Monitor,Centro,Online,5.0,225.05,1125.25
2024-09-10,Monitor,Este,Distribuidor,4.0,192.27,769.08
2025-01-16,Teclado,Centro,Online,3.0,45.69,137.07
2024-10-27,Teclado,Sur,Online,2.0,45.72,91.44
2024-06-02,Auriculares,Norte,Online,1.0,88.03,88.03
2025-08-18,Mouse,Oeste,Online,1.0,24.32,24.32
2024-06-29,Auriculares,Norte,Tienda,4.0,87.38,349.52
2025-11-05,Teclado,Este,Tienda,1.0,47.03,47.03
2025-01-14,Monitor,Centro,Distribuidor,1.0,185.03,185.03
2024-08-11,Mouse,Norte,Online,1.0,24.46,24.46
2024-11-16,Auriculares,Este,Online,4.0,90.07,360.28
2025-04-12,Mouse,Este,Distribuidor,3.0,20.56,61.68
,Mouse,Norte,Tienda,3.0,25.45,76.35
2024-05-23,Webcam,Centro,Distribuidor,2.0,52.9,105.8
2024-11-07,Auriculares,Norte,Online,5.0,88.08,440.4
2024-12-27,Mouse,Centro,Tienda,3.0,24.27,72.81
2025-10-21,Mouse,Norte,Tienda,2.0,25.71,51.42
2024-11-01,Mouse,Sur,Tienda,4.0,24.87,99.48
2024-12-08,Mouse,Sur,Online,1.0,24.42,24.42
2024-03-19,Mouse,Norte,Online,3.0,23.71,71.13
2024-02-26,Mouse,Centro,Online,4.0,24.47,97.88
2025-11-10,Mouse,Norte,Tienda,3.0,25.86,77.58
2025-11-01,Teclado,Oeste,Tienda,3.0,46.47,139.41
2025-05-13,Teclado,Este,Online,1.0,43.26,43.26
2025-07-01,Teclado,Este,Online,3.0,43.04,129.12
2025-05-30,Auriculares,Centro,Online,1.0,91.06,91.06
2025-05-31,Auriculares,Sur,Online,2.0,91.31,182.62
2024-06-12,Teclado,Sur,Online,2.0,44.7,89.4
2025-01-09,Teclado,Centro,Distribuidor,1.0,37.58,37.58
2024-06-12,Mouse,Sur,Tienda,3.0,26.23,78.69
2025-12-22,Webcam,Norte,Online,1.0,64.33,64.33
2024-10-25,Auriculares,Oeste,Tienda,5.0,85.83,429.15
2025-06-23,Teclado,Norte,Online,1.0,43.12,43.12
2024-11-12,Monitor,Oeste,Tienda,1.0,215.15,215.15
2025-06-12,Teclado,Este,Tienda,1.0,44.15,44.15
2025-12-14,Teclado,Sur,Distribuidor,5.0,36.86,184.3
,Teclado,,Distribuidor,5.0,37.78,188.9
2025-06-29,Mouse,Centro,Tienda,1.0,25.0,25.0
2025-09-21,Auriculares,Centro,Online,4.0,93.03,372.12
2025-01-21,Auriculares,Oeste,Tienda,4.0,92.6,370.4
2025-06-20,Auriculares,Oeste,Distribuidor,3.0,74.19,222.57
2024-03-15,Monitor,Oeste,Distribuidor,3.0,177.37,532.11
2024-11-25,Mouse,Centro,Online,5.0,24.82,124.1
2024-12-07,Teclado,Norte,Tienda,2.0,46.88,93.76
,Monitor,Norte,Online,3.0,221.25,663.75
2024-11-22,Mouse,Norte,Tienda,3.0,23.42,70.26
2025-06-27,Monitor,Norte,Online,5.0,212.96,1064.8
2024-03-25,Auriculares,Norte,Distribuidor,1.0,73.11,73.11
2025-09-09,Teclado,Centro,Online,5.0,44.8,224.0
2024-01-21,Auriculares,Oeste,Online,1.0,89.48,89.48
2024-11-03,Auriculares,Centro,Tienda,2.0,89.33,178.66
2025-10-22,Auriculares,Norte,Online,5.0,93.15,336.9
2024-03-02,Mouse,Norte,Online,4.0,22.94,91.76
2024-10-29,Mouse,Este,Online,4.0,24.34,97.36
2024-03-27,Mouse,Norte,Tienda,5.0,24.89,124.45
2024-04-11,Webcam,Norte,Online,1.0,64.09,64.09
2025-01-27,Mouse,Centro,Distribuidor,3.0,19.89,59.67
2024-02-06,Teclado,Norte,Tienda,2.0,44.99,89.98
2024-11-15,Webcam,Oeste,Online,3.0,65.05,195.15
2024-06-28,Mouse,,Distribuidor,2.0,20.78,41.56
2025-11-08,Mouse,Centro,Distribuidor,4.0,20.24,80.96
2025-04-04,Auriculares,Sur,Tienda,2.0,90.42,180.84
2025-02-24,Webcam,Oeste,Online,4.0,62.67,250.68
2025-03-19,Auriculares,Centro,Tienda,5.0,92.41,462.05
2024-12-04,Teclado,Oeste,Tienda,1.0,45.71,45.71
2024-12-15,Mouse,Oeste,Distribuidor,1.0,20.58,20.58
2025-10-14,Teclado,Centro,Tienda,1.0,44.55,248.09
2025-03-10,Auriculares,Norte,Online,2.0,90.01,180.02
2024-10-08,Webcam,Este,Tienda,3.0,61.28,183.84
2024-04-11,Auriculares,Norte,Tienda,4.0,93.42,373.68
2024-10-09,Auriculares,Oeste,Tienda,1.0,87.56,87.56
2025-12-30,Mouse,Oeste,Online,1.0,25.25,25.25
2024-11-03,Mouse,Norte,Online,1.0,25.26,25.26
2024-03-24,Auriculares,Este,Online,2.0,93.97,187.94
2025-09-13,Teclado,Norte,Distribuidor,2.0,37.04,74.08
2024-04-14,Mouse,Norte,Distribuidor,4.0,20.82,83.28
2025-12-23,Monitor,Este,Online,5.0,225.11,1125.55
2025-11-02,Monitor,Norte,Online,5.0,212.07,1060.35
2025-03-14,Monitor,Sur,Tienda,5.0,210.21,1051.05
2025-12-28,Teclado,Oeste,Online,1.0,46.79,46.79
2025-04-24,Monitor,Norte,Tienda,4.0,229.44,917.76
2024-10-02,Teclado,Norte,Online,3.0,46.16,138.48
2024-12-04,Auriculares,Oeste,Distribuidor,3.0,74.67,224.01
2024-12-29,Mouse,Este,Online,4.0,24.16,96.64
2024-04-12,Webcam,Sur,Online,3.0,64.73,194.19
2024-03-07,Monitor,Este,Tienda,3.0,217.68,653.04
2024-08-26,Teclado,Este,Distribuidor,3.0,37.42,112.26
2025-08-31,Auriculares,Este,Distribuidor,2.0,75.08,150.16
2024-04-17,Webcam,Centro,Tienda,5.0,62.41,312.05
2025-10-13,Auriculares,Este,Online,4.0,90.5,362.0
2024-12-24,Auriculares,Norte,Online,2.0,90.1,180.2
2025-09-24,Mouse,Norte,Online,5.0,22.88,114.4
2025-09-04,Auriculares,Este,Tienda,2.0,92.31,184.62
2024-07-16,Auriculares,Centro,Tienda,3.0,88.04,264.12
2024-02-28,Auriculares,Centro,Tienda,2.0,87.58,175.16
2024-06-14,Webcam,Centro,Online,2.0,63.44,126.88
2025-08-14,Auriculares,,Distribuidor,2.0,70.26,140.52
2024-05-01,Auriculares,Norte,Distribuidor,3.0,73.15,219.45
2024-06-18,Mouse,Oeste,Tienda,3.0,25.93,77.79
2025-04-15,Auriculares,Norte,Distribuidor,2.0,72.95,145.9
2025-06-23,Auriculares,Oeste,Tienda,4.0,93.38,373.52
2025-11-08,Monitor,Oeste,Tienda,1.0,218.95,218.95
,Auriculares,Norte,Online,4.0,95.18,380.72
2024-09-09,Teclado,Este,Distribuidor,1.0,37.95,37.95
2024-12-24,Monitor,Norte,Distribuidor,3.0,184.15,552.45
2024-11-11,Webcam,Norte,Distribuidor,5.0,49.13,245.65
2024-12-23,Webcam,Centro,Online,3.0,65.08,195.24
2025-08-16,Mouse,Norte,Online,2.0,24.25,48.5
2025-02-05,Auriculares,Oeste,Online,5.0,88.65,443.25
2024-01-24,Mouse,Oeste,Tienda,4.0,25.5,102.0
2024-07-04,Teclado,Centro,Online,5.0,43.28,216.4
2025-04-11,Auriculares,Sur,Distribuidor,1.0,77.65,77.65
2024-04-03,Monitor,Sur,Tienda,5.0,211.51,1057.55
2024-07-13,Teclado,Sur,Distribuidor,5.0,37.2,186.0
2024-07-05,Mouse,Oeste,Online,5.0,24.87,124.35
2025-02-12,Auriculares,Este,Distribuidor,5.0,72.38,361.9
2024-10-29,Mouse,Oeste,Online,3.0,25.43,76.29
,Teclado,Norte,Online,2.0,47.07,94.14
2025-02-11,Teclado,Sur,Online,2.0,44.36,88.72
2024-06-30,Mouse,Oeste,Distribuidor,3.0,20.38,61.14
2024-09-06,Teclado,Oeste,Distribuidor,4.0,39.35,157.4
2025-07-01,Teclado,Sur,Distribuidor,2.0,38.51,77.02
2025-10-12,Monitor,Sur,Tienda,1.0,226.38,226.38
2024-09-01,Auriculares,Centro,Online,4.0,90.16,360.64
2024-10-15,Teclado,Centro,Distribuidor,3.0,35.06,105.18
2025-10-26,Webcam,Norte,Tienda,3.0,62.39,187.17
2025-11-06,Teclado,Oeste,Tienda,3.0,46.47,139.41
2025-09-06,Teclado,Centro,Online,5.0,47.51,237.55
2024-06-21,Teclado,Este,Tienda,1.0,45.23,45.23
2024-09-22,Mouse,Sur,Online,5.0,25.44,127.2
2024-09-28,Mouse,Sur,Tienda,1.0,24.82,24.82
2025-11-23,Webcam,Norte,Distribuidor,4.0,51.04,204.16
2024-11-04,Auriculares,Este,Tienda,1.0,89.11,89.11
2025-09-03,Mouse,Centro,Online,5.0,23.76,118.8
2024-05-18,Mouse,Este,Online,5.0,25.07,125.35
2024-06-29,Webcam,Sur,Tienda,2.0,62.77,125.54
2024-12-26,Webcam,Oeste,Tienda,2.0,65.25,130.5
2025-07-31,Monitor,Centro,Online,3.0,219.66,658.98
2025-12-19,Teclado,Oeste,Online,1.0,46.49,46.49
2025-07-16,Mouse,Oeste,Online,3.0,24.29,72.87
2025-11-10,Mouse,Oeste,Online,3.0,24.56,73.68
2025-06-11,Monitor,Norte,Distribuidor,3.0,182.59,547.77
2025-12-26,Monitor,Norte,Tienda,3.0,210.6,631.8
2025-07-02,Teclado,Norte,Tienda,5.0,44.52,222.6
2025-04-26,Teclado,Norte,Online,1.0,47.5,47.5
2024-07-17,Auriculares,Sur,Online,1.0,89.76,89.76
2025-01-16,Teclado,Norte,Distribuidor,3.0,37.35,112.05
2024-01-06,Monitor,Centro,Tienda,1.0,231.21,231.21
2025-07-13,Monitor,Sur,Online,1.0,224.22,224.22
2024-07-27,Teclado,Oeste,Online,4.0,45.2,180.8
2025-09-05,Mouse,Norte,Online,2.0,25.12,50.24
2024-11-30,Teclado,Centro,Online,3.0,46.02,138.06
2025-11-19,Mouse,Sur,Online,5.0,25.06,125.3
2024-07-23,Auriculares,Norte,Distribuidor,1.0,73.18,73.18
2025-05-13,Monitor,Oeste,Distribuidor,1.0,177.82,177.82
2024-11-24,Monitor,Centro,Online,2.0,215.12,430.24
2024-03-05,Auriculares,Centro,Online,3.0,92.19,276.57
2024-04-08,Monitor,Norte,Tienda,1.0,218.94,218.94
2024-08-13,Monitor,Centro,Tienda,4.0,215.61,862.44
2025-08-10,Auriculares,Sur,Online,1.0,89.28,89.28
2025-12-31,Teclado,Norte,Online,2.0,45.58,91.16
2025-10-23,Mouse,Este,Online,3.0,24.68,74.04
2025-11-28,Mouse,Norte,Online,5.0,24.43,122.15
2025-08-17,Mouse,Sur,Tienda,1.0,26.42,26.42
2024-12-17,Auriculares,Este,Online,2.0,87.98,175.96
2025-06-17,Mouse,Norte,Online,1.0,24.54,24.54
2024-09-08,Auriculares,Norte,Distribuidor,2.0,77.64,155.28
2024-09-28,Monitor,Sur,Online,4.0,214.02,856.08
2024-01-21,Monitor,Norte,Distribuidor,1.0,183.64,183.64
2024-11-01,Monitor,Este,Online,1.0,220.21,220.21
2025-09-27,Mouse,Centro,Tienda,3.0,25.22,75.66
2025-11-22,Mouse,Norte,Tienda,3.0,24.66,73.98
2025-04-26,Monitor,Este,Distribuidor,3.0,175.98,527.94
2024-10-15,Teclado,Sur,Tienda,5.0,46.06,230.3
,Auriculares,Sur,Distribuidor,3.0,73.77,221.31
2025-06-29,Auriculares,Este,Online,4.0,90.88,363.52
2025-08-06,Mouse,Sur,Tienda,4.0,25.68,102.72
2024-11-13,Teclado,Norte,Distribuidor,4.0,34.5,138.0
2025-12-26,Auriculares,Oeste,Online,3.0,94.56,283.68
2024-11-08,Webcam,Oeste,Online,5.0,63.78,318.9
2024-11-09,Teclado,Este,Online,4.0,44.12,176.48
2025-09-21,Teclado,Este,Tienda,2.0,47.34,94.68
2024-12-15,Mouse,Norte,Tienda,4.0,24.12,96.48
2025-04-12,Auriculares,Norte,Online,5.0,94.51,472.55
2024-11-19,Webcam,Este,Online,5.0,64.61,323.05
2025-10-23,Auriculares,Oeste,Online,3.0,92.59,277.77
2024-12-22,Teclado,Este,Tienda,3.0,46.08,138.24
2025-01-12,Mouse,Centro,Online,3.0,25.53,76.59
2025-11-04,Teclado,Centro,Online,4.0,42.9,171.6
2025-11-02,Mouse,Norte,Online,3.0,24.59,73.77
2024-11-22,Auriculares,Este,Distribuidor,3.0,72.3,216.9
2024-09-07,Monitor,Oeste,Tienda,5.0,237.98,1189.9
2024-11-04,Monitor,Norte,Tienda,3.0,213.56,640.68
2024-02-20,Mouse,Oeste,Distribuidor,2.0,20.44,40.88
2024-12-30,Mouse,Sur,Tienda,5.0,25.21,126.05
2025-11-20,Auriculares,Norte,Tienda,3.0,93.61,280.83
2024-05-11,Mouse,Oeste,Online,5.0,25.69,128.45
2024-12-07,Mouse,Norte,Online,4.0,24.38,97.52
2025-10-08,Mouse,Oeste,Distribuidor,1.0,20.32,20.32
2025-11-12,Mouse,Este,Online,4.0,24.91,99.64
2025-05-15,Monitor,Sur,Online,3.0,216.8,650.4
2024-04-26,Auriculares,Centro,Online,5.0,88.21,441.05
2024-12-22,Monitor,Este,Online,2.0,214.87,429.74
2024-09-15,Auriculares,Este,Tienda,4.0,91.03,364.12
,Auriculares,Oeste,Tienda,5.0,89.24,446.2
2025-08-28,Mouse,Este,Distribuidor,1.0,20.52,20.52
2024-03-02,Monitor,Norte,Online,2.0,213.92,427.84
2025-12-21,Teclado,Este,Online,3.0,47.51,142.53
2024-11-09,Mouse,Oeste,Online,2.0,24.94,49.88
2024-09-01,Mouse,Sur,Online,2.0,24.54,49.08
2025-01-13,Auriculares,Norte,Online,5.0,92.8,464.0
2025-09-25,Auriculares,Este,Tienda,3.0,90.78,272.34
2025-11-28,Monitor,Norte,Online,4.0,219.12,876.48
2025-11-25,Auriculares,Centro,Online,4.0,91.67,366.68
2025-08-05,Teclado,Sur,Online,3.0,49.35,148.05
2025-08-19,Mouse,Norte,Distribuidor,2.0,20.15,40.3
2025-09-01,Teclado,Sur,Online,4.0,44.93,179.72
2024-10-30,Mouse,Sur,Online,4.0,25.07,100.28
2024-03-06,Mouse,,Distribuidor,4.0,21.17,84.68
,Mouse,Oeste,Tienda,1.0,25.24,25.24
2024-12-29,Mouse,Centro,Distribuidor,1.0,20.26,20.26
2025-01-05,Auriculares,Centro,Online,1.0,93.51,93.51
2025-11-21,Auriculares,Sur,Online,4.0,89.97,359.88
2025-06-09,Mouse,Este,Online,2.0,24.24,48.48
2024-08-18,Auriculares,Norte,Tienda,1.0,97.01,97.01
2025-10-16,Monitor,Centro,Online,4.0,216.52,866.08
2025-07-27,Webcam,Sur,Tienda,1.0,64.46,64.46
2024-12-09,Mouse,Norte,Online,1.0,24.8,24.8
2025-06-19,Monitor,Oeste,Online,1.0,224.85,224.85
2024-02-20,Mouse,Centro,Distribuidor,3.0,20.54,61.62
2025-11-10,Monitor,Este,Tienda,3.0,229.92,689.76
2025-01-08,Auriculares,Centro,Online,4.0,89.39,357.56
2025-02-21,Mouse,Centro,Tienda,4.0,24.56,98.24
2024-03-29,Mouse,Este,Online,3.0,26.39,79.17
2024-11-08,Teclado,Este,Tienda,2.0,44.22,35.03
2025-11-18,Teclado,Este,Online,4.0,47.05,188.2
2024-05-03,Mouse,Sur,Distribuidor,4.0,20.47,81.88
2025-12-05,Monitor,Oeste,Tienda,5.0,229.23,1146.15
2024-12-29,Mouse,Oeste,Distribuidor,3.0,20.15,60.45
2025-01-04,Auriculares,Centro,Tienda,3.0,90.28,270.84
2024-12-09,Auriculares,Norte,Online,1.0,91.49,91.49
2024-06-05,Teclado,Oeste,Distribuidor,1.0,38.02,38.02
2024-12-31,Auriculares,Oeste,Distribuidor,3.0,73.7,221.1
2024-08-13,Mouse,Norte,Online,5.0,26.13,130.65
2024-04-24,Mouse,Sur,Tienda,4.0,25.33,101.32
2024-11-26,Mouse,Centro,Tienda,5.0,25.08,125.4
2025-06-04,Monitor,Oeste,Tienda,3.0,221.76,665.28
2025-12-24,Webcam,Norte,Online,5.0,62.22,311.1
2025-06-25,Teclado,Norte,Tienda,1.0,47.19,47.19
2024-11-22,Webcam,Este,Tienda,2.0,60.63,121.26
2025-12-26,Webcam,Sur,Distribuidor,4.0,49.74,198.96
2025-09-10,Mouse,Este,Tienda,5.0,24.15,120.75
2024-11-19,Mouse,Centro,Tienda,3.0,24.47,73.41
2025-10-13,Webcam,Centro,Online,2.0,65.13,130.26
2025-09-16,Mouse,Centro,Online,5.0,23.76,118.8
2024-11-10,Mouse,Centro,Online,1.0,24.99,24.99
2025-06-09,Mouse,Oeste,Online,5.0,24.53,122.65
2025-02-26,Auriculares,Sur,Tienda,2.0,92.19,184.38
2025-12-25,Teclado,Oeste,Distribuidor,4.0,38.72,154.88
2024-01-27,Mouse,Centro,Online,5.0,24.71,123.55
2025-10-10,Auriculares,Este,Online,2.0,87.7,175.4
2025-12-28,Mouse,Centro,Online,5.0,25.27,126.35
2024-04-27,Auriculares,Oeste,Online,2.0,89.02,178.04
2024-09-19,Mouse,Oeste,Online,2.0,24.85,606.04
,Auriculares,Este,Tienda,4.0,88.21,352.84
2024-02-01,Mouse,Sur,Online,5.0,25.16,125.8
2025-11-23,Webcam,Centro,Online,5.0,65.37,326.85
2025-08-15,Teclado,,Distribuidor,4.0,36.86,147.44
2024-01-06,Mouse,Este,Tienda,3.0,24.73,74.19
2024-10-01,Mouse,Sur,Online,5.0,24.06,120.3
2025-09-01,Mouse,Este,Online,2.0,25.1,50.2
2025-07-11,Mouse,Centro,Distribuidor,3.0,20.8,62.4
2024-07-10,Teclado,Oeste,Online,5.0,47.47,237.35
2025-09-01,Teclado,Este,Online,1.0,46.56,46.56
2025-05-15,Teclado,Norte,Online,4.0,46.76,187.04
2024-09-20,Monitor,Centro,Tienda,2.0,216.95,433.9
2025-05-30,Mouse,Centro,Online,2.0,25.42,50.84
2025-12-05,Mouse,Centro,Online,5.0,24.38,121.9
2024-07-17,Auriculares,Este,Online,2.0,89.41,178.82
2024-09-04,Teclado,Norte,Tienda,2.0,42.45,219.64
2024-10-27,Auriculares,Norte,Online,1.0,87.03,87.03
2025-08-11,Teclado,Oeste,Tienda,3.0,45.13,135.39
2024-07-23,Mouse,Centro,Tienda,2.0,25.32,50.64
2025-12-08,Mouse,Oeste,Tienda,5.0,24.95,124.75
2025-04-24,Monitor,Este,Online,5.0,207.52,1037.6
2025-04-23,Webcam,Norte,Online,1.0,63.5,63.5
2025-08-03,Auriculares,Sur,Tienda,4.0,94.39,377.56
2024-03-26,Auriculares,Este,Online,1.0,88.17,88.17
2025-11-20,Monitor,Centro,Tienda,2.0,219.0,438.0
2024-10-28,Teclado,Sur,Distribuidor,2.0,35.56,71.12
2025-10-06,Mouse,Sur,Tienda,4.0,25.07,100.28
2025-11-16,Teclado,Norte,Tienda,1.0,46.13,46.13
2024-11-21,Teclado,Oeste,Distribuidor,4.0,36.51,146.04
2024-09-04,Auriculares,Norte,Distribuidor,1.0,74.06,74.06
2024-08-29,Mouse,Norte,Online,2.0,25.35,50.7
2025-10-11,Mouse,Centro,Online,4.0,24.44,97.76
2024-12-08,Auriculares,Oeste,Tienda,5.0,92.29,461.45
2024-04-16,Mouse,Sur,Online,5.0,24.92,124.6
2025-10-08,Webcam,Norte,Online,3.0,63.24,189.72
2024-12-13,Mouse,Sur,Tienda,1.0,24.42,24.42
2024-04-27,Teclado,Sur,Online,5.0,44.79,223.95
2025-12-16,Teclado,Sur,Tienda,4.0,48.18,192.72
2024-11-28,Monitor,Este,Online,1.0,214.02,214.02
2024-12-31,Auriculares,Sur,Online,3.0,93.73,281.19
2025-12-31,Mouse,Norte,Tienda,2.0,25.64,51.28
2025-12-18,Monitor,Oeste,Online,1.0,222.95,222.95
2024-04-15,Auriculares,Norte,Tienda,4.0,93.43,373.72
2024-02-03,Mouse,Oeste,Distribuidor,4.0,20.35,81.4
2025-10-04,Mouse,Sur,Tienda,1.0,25.69,25.69
2025-07-31,Teclado,Este,Tienda,4.0,47.37,189.48
2025-12-23,Mouse,Este,Online,4.0,23.73,94.92
2025-04-17,Teclado,Oeste,Online,2.0,45.88,91.76
2024-12-28,Teclado,Norte,Distribuidor,4.0,35.2,140.8
2025-03-15,Teclado,Norte,Tienda,1.0,44.37,44.37
2024-11-22,Auriculares,Sur,Online,2.0,87.49,174.98
2025-12-16,Auriculares,Sur,Distribuidor,5.0,74.51,372.55
2025-12-04,Mouse,Este,Online,4.0,25.47,101.88
,Webcam,Oeste,Online,5.0,63.92,319.6
2025-01-01,Webcam,Oeste,Distribuidor,5.0,55.38,276.9
2024-07-27,Mouse,Norte,Tienda,4.0,25.61,102.44
2025-07-28,Auriculares,Centro,Online,4.0,96.35,385.4
2024-11-10,Auriculares,Centro,Online,1.0,92.79,92.79
2024-06-09,Webcam,Sur,Tienda,4.0,62.44,249.76
2024-11-27,Auriculares,Centro,Tienda,4.0,93.68,374.72
2025-11-06,Monitor,Norte,Tienda,1.0,205.6,205.6
2025-09-30,Auriculares,Oeste,Distribuidor,5.0,70.26,351.3
2025-11-02,Auriculares,Norte,Online,5.0,90.88,454.4
2024-03-31,Mouse,Norte,Online,1.0,24.68,24.68
2024-11-01,Auriculares,Este,Online,4.0,90.73,362.92
2025-06-03,Auriculares,Centro,Tienda,2.0,91.21,182.42
2025-12-28,Mouse,Oeste,Tienda,4.0,26.34,105.36
2024-08-11,Webcam,Norte,Online,5.0,63.4,317.0
2025-10-08,Teclado,Oeste,Online,5.0,44.91,224.55
,Webcam,Sur,Distribuidor,5.0,52.42,262.1
2024-07-04,Auriculares,Este,Online,4.0,96.01,384.04
2025-12-18,Mouse,Sur,Online,1.0,24.86,24.86
2025-03-25,Auriculares,Norte,Online,3.0,96.56,289.68
2025-03-09,Webcam,Este,Distribuidor,5.0,51.14,255.7
2024-05-17,Auriculares,Oeste,Online,2.0,89.99,179.98
2025-04-08,Mouse,Centro,Online,5.0,25.31,126.55
2025-04-05,Monitor,Este,Online,4.0,224.75,899.0
2024-12-06,Monitor,Centro,Tienda,5.0,215.98,1079.9
2025-07-05,Auriculares,Norte,Tienda,4.0,91.54,366.16
2025-11-14,Auriculares,Sur,Tienda,1.0,92.49,92.49
2025-02-09,Webcam,Oeste,Distribuidor,4.0,54.02,216.08
2025-03-17,Auriculares,Este,Tienda,2.0,94.26,188.52
2024-11-06,Auriculares,Norte,Tienda,3.0,94.15,282.45
2024-11-22,Teclado,Sur,Distribuidor,5.0,37.96,189.8
2024-11-10,Auriculares,Este,Online,2.0,90.17,180.34
2024-06-03,Teclado,Centro,Online,3.0,44.88,134.64
2024-11-02,Auriculares,Norte,Online,3.0,91.99,275.97
2024-11-28,Mouse,Sur,Online,1.0,24.46,24.46
2024-10-01,Teclado,Norte,Online,3.0,45.16,135.48
2025-04-05,Auriculares,Norte,Distribuidor,1.0,74.58,74.58
2025-12-06,Auriculares,Sur,Distribuidor,3.0,72.18,216.54
2024-02-09,Webcam,Norte,Online,1.0,66.13,66.13
2025-07-20,Teclado,Norte,Tienda,4.0,46.13,184.52
2024-08-11,Mouse,Sur,Tienda,5.0,24.39,121.95
2024-12-09,Mouse,Centro,Distribuidor,3.0,21.06,63.18
2025-04-22,Mouse,Norte,Tienda,4.0,24.91,99.64
2024-10-31,Monitor,Sur,Online,3.0,220.19,660.57
2024-10-28,Monitor,Oeste,Distribuidor,3.0,179.12,537.36
2025-12-14,Monitor,Centro,Tienda,3.0,218.69,656.07
2025-11-12,Mouse,Norte,Tienda,3.0,24.24,72.72
2025-12-23,Mouse,Este,Distribuidor,1.0,20.72,20.72
2024-02-17,Monitor,Este,Online,5.0,218.01,1090.05
2024-06-20,Monitor,Sur,Online,4.0,222.22,888.88
2025-04-30,Teclado,Este,Online,5.0,44.1,220.5
2024-03-22,Auriculares,Norte,Tienda,3.0,93.5,280.5
2025-10-09,Mouse,Centro,Online,2.0,24.78,49.56
2024-07-14,Teclado,Norte,Online,2.0,45.95,91.9
2025-04-04,Webcam,Centro,Tienda,2.0,61.13,122.26
2025-01-11,Auriculares,Sur,Online,3.0,87.16,261.48
2025-09-05,Auriculares,Norte,Online,4.0,89.38,357.52
2025-05-26,Mouse,Centro,Online,3.0,24.48,73.44
2025-11-28,Monitor,Este,Online,3.0,211.42,634.26
2025-06-10,Webcam,Centro,Online,3.0,65.27,195.81
2025-10-14,Auriculares,Sur,Online,1.0,93.36,93.36
2025-11-17,Monitor,Centro,Tienda,1.0,222.93,222.93
2025-12-10,Mouse,Centro,Online,5.0,24.78,123.9
2025-12-15,Teclado,Centro,Tienda,2.0,47.73,95.46
2024-10-13,Webcam,Sur,Online,4.0,63.9,255.6
2025-12-14,Webcam,Centro,Online,1.0,62.7,62.7
2025-11-18,Webcam,Oeste,Tienda,5.0,62.88,314.4
2025-01-18,Monitor,,Online,4.0,224.67,898.68
2024-12-25,Mouse,Norte,Tienda,2.0,24.43,48.86
2025-05-19,Webcam,Centro,Tienda,5.0,65.48,327.4
2025-04-18,Auriculares,Oeste,Online,4.0,88.12,352.48
2024-05-13,Teclado,Sur,Tienda,4.0,46.19,184.76
2024-05-01,Auriculares,Sur,Tienda,2.0,91.61,183.22
2025-11-03,Mouse,Este,Distribuidor,5.0,19.44,97.2
2025-02-04,Teclado,Sur,Online,5.0,43.64,218.2
2024-09-05,Mouse,Sur,Online,4.0,24.12,96.48
2025-10-22,Mouse,Norte,Online,4.0,25.56,102.24
2024-10-13,Auriculares,Sur,Online,1.0,88.17,88.17
2024-04-15,Mouse,Norte,Tienda,2.0,24.03,48.06
